group,source_dir,scene,has_foundation_reference,fixed69_status,height,width,crop_y0,crop_y1,crop_x0,crop_x1,feature_matches,median_vertical_residual_px,p90_vertical_residual_px,geometry_status,igev_ms,las_ms,igev_finite_pct,igev_positive_pct,igev_disp_min,igev_disp_p01,igev_disp_median,igev_disp_p99,igev_disp_max,las_finite_pct,las_positive_pct,las_disp_min,las_disp_p01,las_disp_median,las_disp_p99,las_disp_max,inter_model_mae_px,inter_model_median_px,inter_model_p95_px,inter_model_bad3_pct,inter_model_correlation,igev_epe,igev_d1,igev_bad1,igev_bad2,igev_bad3,igev_valid_pixels,igev_reference_coverage_pct,las_epe,las_d1,las_bad1,las_bad2,las_bad3,las_valid_pixels,las_reference_coverage_pct,igev_cloud_points,igev_cloud_coverage_pct,igev_cloud_z_p01,igev_cloud_z_median,igev_cloud_z_p99,las_cloud_points,las_cloud_coverage_pct,las_cloud_z_p01,las_cloud_z_median,las_cloud_z_p99,end_to_end_ms
fdjyp0,FDJYP-0-rectified_images,202506261721-0053,False,kept,1280,720,234,1052,126,638,371,0.4472113847732544,1.4296332597732544,good,115.32445391640067,36.444151774048805,100.0,99.99665724327629,-3.1007871627807617,12.650464963912963,39.066253662109375,73.84766540527343,121.07647705078125,100.0,100.0,10.784523010253906,11.710716009140015,28.337080001831055,72.17979698181152,73.18174743652344,8.281910639522657,0.8206939697265625,42.75571537017822,35.12162859107579,0.7383690549478741,,,,,,,,,,,,,,,185639,44.32471538814181,30.25552463531494,34.54541778564453,158.10603302001954,185639,44.32471538814181,30.46237720489502,34.674861907958984,166.1615081787109,628.3567859791219
fdjyp0,FDJYP-0-rectified_images,202506261722-0054,False,kept,1280,720,234,1052,126,638,158,1.3383246660232544,16.08260641098024,warning,115.69917527958751,36.75963543355465,100.0,100.0,24.549091339111328,25.013045692443846,34.56736755371094,39.20950012207031,74.71339416503906,100.0,100.0,20.837926864624023,21.519798374176027,34.32035827636719,39.15749950408936,41.00142288208008,1.7958387906474123,0.35076141357421875,10.825736999511719,17.899507182151588,0.8110348509483657,,,,,,,,,,,,,,,343003,81.89825603606357,56.26936134338379,62.368125915527344,86.74667510986328,343003,81.89825603606357,56.31114593505859,61.93623352050781,94.77818374633789,1647.3060171119869
fdjyp0,FDJYP-0-rectified_images,202506261722-0055,False,kept,1280,720,234,1052,126,638,127,2.037217855453491,11.719834899902349,warning,114.29955484345555,36.04874620214105,100.0,100.0,19.344348907470703,22.83514585494995,34.04772186279297,39.36370067596435,121.62791442871094,100.0,100.0,22.167499542236328,22.95672664642334,33.584007263183594,39.22302665710449,40.74869918823242,1.6183653014659662,0.31945037841796875,7.297865867614746,13.474174816625917,0.6050576043147975,,,,,,,,,,,,,,,319154,76.20386995721272,56.54717956542969,61.365509033203125,87.14576316833497,319154,76.20386995721272,56.11597316741943,61.224849700927734,93.39490653991697,981.1291843652725
fdjyp0,FDJYP-0-rectified_images,202506261722-0056,False,kept,1280,720,234,1052,126,638,178,2.168321371078491,14.092295742034924,warning,114.70215488225222,36.97996027767658,100.0,100.0,26.366863250732422,27.196930980682374,38.800453186035156,44.56965293884277,55.53388977050781,100.0,100.0,20.861074447631836,23.874123096466064,38.79633712768555,44.58948459625244,44.93305969238281,1.2852692829085226,0.23200607299804688,8.955850601196289,11.50791755806846,0.858596831043946,,,,,,,,,,,,,,,384843,91.88832327322739,49.506176986694335,56.39524459838867,80.77784637451173,384843,91.88832327322739,49.481880569458006,56.174434661865234,82.99603805541993,774.8359991237521
fdjyp0,FDJYP-0-rectified_images,202506261723-0057,False,kept,1280,720,234,1052,126,638,65,1.3079427480697632,4.0317274093627935,warning,115.01826299354434,36.99585795402527,100.0,100.0,23.17058753967285,24.394478607177735,41.568023681640625,115.5680541992187,122.31008911132812,100.0,100.0,24.271408081054688,25.02685546875,39.698524475097656,47.98788013458252,48.30056381225586,5.103250787449968,0.5577487945556641,17.55913209915161,30.685551650366747,0.3844230828063306,,,,,,,,,,,,,,,259797,62.03129775366748,46.24334243774414,49.59834289550781,67.3140203857422,259797,62.03129775366748,45.939005584716796,49.433128356933594,82.12826873779298,692.5536710768938
fdjyp0,FDJYP-0-rectified_images,202506261723-0058,False,kept,1280,720,234,1052,126,638,63,0.5379231572151184,172.95065612792973,good,114.3652438186109,35.81509739160538,100.0,100.0,24.76202392578125,26.11276845932007,43.273963928222656,48.298745727539064,124.4931411743164,100.0,100.0,25.659591674804688,26.561348342895506,42.77547073364258,48.258887672424315,48.57308578491211,2.239864476330232,0.24033355712890625,9.790364265441895,18.940298364914426,0.6138229244794935,,,,,,,,,,,,,,,294116,70.22558832518338,45.73252220153809,48.295270919799805,64.12924423217771,294116,70.22558832518338,45.706634521484375,48.24553298950195,76.34456825256343,723.128130659461
fdjyp0,FDJYP-0-rectified_images,202506261724-0059,False,kept,1280,720,234,1052,126,638,168,0.4795871376991272,3.358203148841866,good,116.08952702954412,37.31487039476633,100.0,100.0,17.548721313476562,18.74098844528198,45.310585021972656,56.07185249328613,119.51483917236328,100.0,100.0,1.4822137355804443,15.705272960662843,45.25856018066406,56.097140312194824,56.80449676513672,2.417569154261527,0.1655712127685547,15.2649564743042,17.34771355440098,0.8972063968243094,,,,,,,,,,,,,,,308068,73.55688416870416,39.329354743957516,45.7664909362793,62.70444805145264,307832,73.50053484107579,39.25837718963623,45.785919189453125,63.875277824401856,675.8591788820922
fdjyp0,FDJYP-0-rectified_images,202506261724-0060,False,kept,1280,720,234,1052,126,638,170,0.8023545742034912,5.55240864753723,good,115.0590549223125,35.94924509525299,100.0,100.0,20.88068199157715,30.79532480239868,42.78631591796875,59.77213191986084,63.82941436767578,100.0,100.0,12.084609985351562,15.647797966003418,42.845035552978516,61.623842048645,68.01724243164062,1.3121272358487754,0.1702728271484375,12.261131763458252,8.14510429400978,0.9105156420089211,,,,,,,,,,,,,,,371862,88.78887148533008,36.8188032913208,50.89032554626465,66.39512527465821,371862,88.78887148533008,35.63731781005859,50.78852081298828,66.48711769104005,831.7356682382524
fdjyp0,FDJYP-0-rectified_images,202506261724-0061,False,kept,1280,720,234,1052,126,638,176,0.4407280683517456,5.792317867279053,good,115.25858938694,36.17182979360223,100.0,100.0,17.427337646484375,27.659973621368408,46.6895637512207,56.01327095031737,57.01455307006836,100.0,100.0,14.107540130615234,15.291631174087524,46.564796447753906,56.163764190673824,58.18962478637695,2.4735379202910734,0.14084625244140625,16.147563457489014,12.458454309290953,0.7638454236274286,,,,,,,,,,,,,,,349689,83.49466113997555,39.339140014648436,46.07987594604492,62.54645690917968,349689,83.49466113997555,39.25698867797851,46.01642990112305,63.43587646484373,685.4526558890939
fdjyp0,FDJYP-0-rectified_images,202506261725-0062,False,kept,1280,720,234,1052,126,638,228,0.7067463994026184,31.932763671875005,good,115.43646082282066,36.10520577058196,100.0,100.0,15.65758991241455,16.27488899230957,35.625728607177734,55.66417255401611,56.18269348144531,100.0,100.0,12.05902099609375,14.588502407073975,35.52882385253906,55.83533248901367,56.40353012084961,1.8065182189718982,0.35350799560546875,11.655691146850586,11.11299472799511,0.9471217141492992,,,,,,,,,,,,,,,279893,66.82958626222494,39.545970306396484,45.404300689697266,135.48677185058594,279893,66.82958626222494,39.45181915283203,45.118038177490234,143.51817199707034,673.6131878569722
fdjyp0,FDJYP-0-rectified_images,202506261725-0063,False,kept,1280,720,234,1052,126,638,190,0.9615342617034912,12.312234306335442,good,115.90829119086266,37.057026755064726,100.0,100.0,13.070751190185547,14.298163318634034,30.946372985839844,55.01069087982178,55.64388656616211,100.0,100.0,12.801864624023438,13.40826325416565,30.25872802734375,55.144481086730956,56.222232818603516,1.608074251817389,0.4538097381591797,9.128403663635254,11.41288775977995,0.9761708646317904,,,,,,,,,,,,,,,230652,55.07239455990221,39.935653915405275,45.71175765991211,141.9039984130859,230652,55.07239455990221,39.849559936523434,45.61591911315918,145.1680030822754,632.5425021350384
fdjyp0,FDJYP-0-rectified_images,202506261725-0064,False,kept,1280,720,234,1052,126,638,266,0.6361355781555176,5.501302242279053,good,115.86531111970544,36.519004963338375,100.0,100.0,18.658267974853516,19.761660766601562,56.340614318847656,70.18418197631836,72.35404968261719,100.0,100.0,15.109821319580078,17.49242706298828,56.27924346923828,70.30800018310546,72.71733093261719,1.2960327545062509,0.22620773315429688,4.4242167472839355,7.419726084963325,0.9539541757656189,,,,,,,,,,,,,,,324010,77.36332900366747,31.30767681121826,37.54940223693848,71.31716041564941,324010,77.36332900366747,31.234550457000733,37.510948181152344,73.63197166442798,916.5766169317067
fdjyp0,FDJYP-0-rectified_images,202506261725-0065,False,kept,1280,720,234,1052,126,638,258,0.7921413779258728,6.215584278106704,good,115.1016722433269,35.9636596404016,100.0,100.0,18.252002716064453,18.63591613769531,38.133689880371094,63.955323219299316,64.55593872070312,100.0,100.0,14.306473731994629,18.1382098197937,38.796974182128906,64.00668754577637,64.79518127441406,1.2155566456566012,0.325775146484375,5.042773246765137,9.145066091075794,0.9778114267612009,,,,,,,,,,,,,,,279631,66.76702895782395,34.43055953979492,38.70999526977539,118.01782684326174,279630,66.76679018948656,34.37428123474121,38.625410079956055,120.32378456115724,830.8110991492867
fdjyp0,FDJYP-0-rectified_images,202506261726-0066,False,kept,1280,720,234,1052,126,638,221,0.6719834804534912,7.108832359313965,good,115.86822103708982,36.89033864066005,100.0,100.0,19.65167236328125,20.99336576461792,59.312904357910156,74.8581001281738,76.89714813232422,100.0,100.0,16.020034790039062,20.742036628723145,59.34425354003906,74.73319129943847,79.72929382324219,1.1240560746362347,0.227813720703125,4.475551605224609,6.583081830684597,0.9705045646599173,,,,,,,,,,,,,,,319240,76.22440403422983,29.429993267059327,36.144025802612305,68.75110443115234,319240,76.22440403422983,29.438693599700926,36.196170806884766,68.95512916564941,892.1657940372825
fdjyp0,FDJYP-0-rectified_images,202506261726-0067,False,kept,1280,720,234,1052,126,638,237,0.5236545205116272,2.7236545562744157,good,114.12850068882108,35.62140930444002,100.0,100.0,31.222270965576172,32.36156005859375,88.89179229736328,113.99835624694823,116.01551818847656,100.0,100.0,31.323898315429688,33.47245349884033,88.69981384277344,112.50640716552734,115.78532409667969,0.9553041429894186,0.22101211547851562,2.5528440475463867,4.150032472493888,0.9847636480546405,,,,,,,,,,,,,,,339656,81.09909841075795,19.29675989151001,24.41172218322754,54.9376615524292,339657,81.09933717909536,19.56174201965332,24.425498962402344,55.2530209350586,816.508905030787
fdjyp0,FDJYP-0-rectified_images,202506261726-0068,False,kept,1280,720,234,1052,126,638,320,0.4183485209941864,3.4348252773284926,good,115.64133688807487,36.32523491978645,100.0,100.0,17.673803329467773,20.643021011352538,88.12509155273438,110.93619804382324,120.34596252441406,100.0,100.0,17.660053253173828,18.508402252197264,86.73973083496094,109.83496589660643,111.72969818115234,3.22805558415107,0.302764892578125,13.867304801940918,13.015739608801958,0.9382500700468416,,,,,,,,,,,,,,,247144,59.0101619804401,19.983073673248292,23.024279594421387,48.302107620239255,247144,59.0101619804401,19.98814453125,23.021989822387695,48.34839057922364,1239.4054541364312
fdjyp0,FDJYP-0-rectified_images,202506261726-0069,False,kept,1280,720,234,1052,126,638,242,0.793701171875,39.425543975830095,good,114.81139296665788,35.277241840958595,100.0,100.0,18.647287368774414,19.09820947647095,39.683799743652344,70.31983489990235,71.23712158203125,100.0,100.0,7.1992692947387695,18.105304527282716,39.736175537109375,70.2990104675293,71.39131927490234,2.0766784811192043,0.37779998779296875,10.106733798980713,15.369995415647923,0.9648318885181218,,,,,,,,,,,,,,,269771,64.412773150978,31.2940580368042,35.75148010253906,113.20311431884765,269755,64.40895285757946,31.286649208068848,35.76948928833008,117.43843780517584,720.3235379420221
fdjyp0,FDJYP-0-rectified_images,202506261727-0070,False,kept,1280,720,234,1052,126,638,196,0.7995198965072632,73.68404006958008,good,114.54324517399073,37.115823943167925,100.0,100.0,5.743253231048584,14.054592037200928,31.53594207763672,54.28578548431395,55.88945770263672,100.0,100.0,12.58682632446289,14.331212568283082,30.10625457763672,54.400650024414055,55.69654083251953,1.8551824281816451,0.40514564514160156,11.75002384185791,12.916173212102688,0.9595652010604646,,,,,,,,,,,,,,,225632,53.873777506112475,40.3454727935791,45.44985580444336,123.82052352905274,225632,53.873777506112475,40.21834823608398,45.42448806762695,128.22880966186526,725.8564429357648
fdjyp0,FDJYP-0-rectified_images,202506261727-0071,False,kept,1280,720,234,1052,126,638,205,0.8813747763633728,37.13636169433588,good,114.61123777553439,35.96947202458978,100.0,100.0,16.529415130615234,17.569010066986085,33.04424285888672,54.0065502166748,54.85745620727539,100.0,100.0,13.523818969726562,15.663455772399903,31.911510467529297,54.21421298980713,56.08094024658203,2.5010439149265733,0.3789186477661133,14.602951049804688,17.151684749388753,0.8931364196690096,,,,,,,,,,,,,,,260242,62.137549663814184,40.72975368499756,48.56583213806152,124.93197463989257,260243,62.13778843215159,40.52679077148437,48.44781494140625,123.96854843139643,734.1330689378083
fdjyp0,FDJYP-0-rectified_images,202506261727-0072,False,kept,1280,720,234,1052,126,638,346,0.6942274570465088,5.593390464782715,good,114.72723726183176,35.104166716337204,100.0,100.0,10.85950756072998,12.311015033721924,28.869770050048828,48.66952819824218,54.77923583984375,100.0,100.0,8.267934799194336,9.517944574356079,18.53671646118164,48.52704353332519,50.010223388671875,6.001488413149377,0.8619532585144043,33.31886339187622,31.013619345965772,0.6613655951115278,,,,,,,,,,,,,,,206292,49.255997860635695,44.91249454498291,54.34589767456055,176.75652404785157,206054,49.19917099633252,44.91591941833496,55.957780838012695,185.0154945373535,628.8826172240078
fdjyp0,FDJYP-0-rectified_images,202506261728-0073,False,kept,1280,720,234,1052,126,638,354,0.6474609375,4.00422487258911,good,114.90572709590197,35.00470006838441,100.0,100.0,10.241633415222168,11.790740060806275,42.44708251953125,59.32014503479002,120.0865249633789,100.0,100.0,10.04062557220459,11.341819143295288,19.912208557128906,58.9175365447998,60.28422546386719,6.238349472730441,0.5030670166015625,39.10260462760925,19.31134436124694,0.7293439146978354,,,,,,,,,,,,,,,197488,47.15388141809291,36.93579418182373,42.556175231933594,80.22437629699708,197488,47.15388141809291,37.13848514556885,42.562482833862305,128.06362472534235,637.695009354502
fdjyp0,FDJYP-0-rectified_images,202506261728-0074,False,kept,1280,720,234,1052,126,638,397,0.6698676347732544,5.90733528137207,good,115.37117836996913,35.465287044644356,100.0,100.0,11.143220901489258,12.402711105346679,44.639801025390625,69.53693580627441,121.01826477050781,100.0,100.0,11.465283393859863,12.083195924758911,31.21519660949707,67.74733390808106,70.77164459228516,7.597347706501671,0.5543460845947266,48.51078677177429,27.62955569987775,0.627789633373025,,,,,,,,,,,,,,,236298,56.42048059290954,31.98078660964966,38.46968460083008,78.9951390838623,236298,56.42048059290954,32.17236278533935,38.64708137512207,85.03637283325193,627.2887960076332
fdjyp0,FDJYP-0-rectified_images,202506261728-0075,False,kept,1280,720,234,1052,126,638,384,0.6279839277267456,4.280417346954345,good,114.41179318353534,36.66533203795552,100.0,100.0,9.181741714477539,12.383017015457153,70.57072448730469,119.15604362487791,126.74304962158203,100.0,100.0,11.797715187072754,12.119012069702148,18.7446231842041,86.13995780944823,88.92369079589844,9.582742303680437,0.5045509338378906,65.57153797149658,24.258624312347187,0.7169084004154075,,,,,,,,,,,,,,,200188,47.79855592909536,25.287487716674804,29.664445877075195,39.70406692504883,200188,47.79855592909536,25.379426250457765,29.683838844299316,38.875706939697274,619.3236508406699
fdjyp0,FDJYP-0-rectified_images,202506261728-0076,False,kept,1280,720,234,1052,126,638,399,0.6092122197151184,4.221484374999999,good,114.77633565664291,35.61807330697775,100.0,100.0,11.58291244506836,12.978170776367188,72.44805908203125,121.72990531921386,125.5025863647461,100.0,100.0,10.44732666015625,12.00777463912964,58.220970153808594,86.13823013305662,87.82658386230469,10.687360801681658,0.5761451721191406,65.87483215332031,29.410289960268948,0.6732222686495156,,,,,,,,,,,,,,,228749,54.618018413814184,25.43951156616211,29.700542449951172,70.57476104736328,228749,54.618018413814184,25.43406852722168,29.721712112426758,68.60885803222656,632.7385851182044
fdjyp0,FDJYP-0-rectified_images,202506261729-0077,False,kept,1280,720,234,1052,126,638,320,0.5857340097427368,6.193685054779053,good,115.18204817548394,35.24689096957445,100.0,100.0,8.870708465576172,11.467998743057251,30.861223220825195,48.18135986328125,54.561073303222656,100.0,100.0,10.024760246276855,10.979002571105957,18.35729217529297,48.13383827209472,49.75868606567383,6.252794011737377,0.5595216751098633,33.228872776031494,25.755701787897312,0.6395495315618657,,,,,,,,,,,,,,,192390,45.93664043398533,45.40455673217773,52.85044860839844,181.45029418945302,192315,45.91873280867971,45.36554763793945,55.14697265625,189.42162078857416,645.9063710644841
fdjyp0,FDJYP-0-rectified_images,202506261729-0078,False,kept,1280,720,234,1052,126,638,297,0.5528971552848816,5.9226998329162726,good,115.20199617370963,35.5831291526556,100.0,100.0,8.527809143066406,11.057906770706177,26.837284088134766,44.73086395263671,46.58438491821289,100.0,100.0,9.99002456665039,10.497126197814941,19.054988861083984,44.71155376434326,46.29907989501953,5.27109943701223,0.6630973815917969,30.040667295455933,25.43145438569682,0.6500562253745258,,,,,,,,,,,,,,,201136,48.02490831295844,48.84420299530029,60.98791313171387,180.64080963134765,199744,47.692542787286065,48.70421504974365,63.6835823059082,191.24491119384768,848.6569817177951
fdjyp0,FDJYP-0-rectified_images,202506261730-0079,False,kept,1280,720,234,1052,126,638,96,0.8560655117034912,2.429456949234009,good,115.42481230571866,35.18072608858347,100.0,100.0,17.404451370239258,20.2381178855896,31.432720184326172,37.29649314880371,44.241111755371094,100.0,100.0,19.476089477539062,19.81499538421631,30.981422424316406,37.58422622680664,37.930747985839844,1.0576280205439967,0.28691864013671875,5.76270866394043,10.526579691320293,0.9486459801000817,,,,,,,,,,,,,,,300525,71.75585459963325,59.14108657836914,66.3155517578125,108.46828491210937,300525,71.75585459963325,58.65536697387695,66.39241027832031,109.61208526611328,754.4910088181496
fdjyp0,FDJYP-0-rectified_images,202506261730-0080,False,kept,1280,720,234,1052,126,638,73,0.5890842080116272,4.382997035980224,good,116.068203933537,36.150380969047546,100.0,100.0,22.359569549560547,25.001896572113036,42.279903411865234,49.40660419464111,116.94584655761719,100.0,100.0,19.700895309448242,21.996000289916992,41.84333038330078,48.967018508911124,50.09969711303711,2.6584990829921584,0.16388893127441406,15.167200565338135,21.34827704767726,0.7346502480773855,,,,,,,,,,,,,,,327704,78.24533924205379,44.70427913665772,50.61886405944824,78.7708275604248,327704,78.24533924205379,44.97681930541992,50.65339660644531,86.8044790649414,1383.130821865052
fdjyp0,FDJYP-0-rectified_images,202506261731-0081,False,kept,1280,720,234,1052,126,638,69,1.0047200918197632,4.926394176483155,warning,114.57379441708326,35.00089468434453,100.0,100.0,22.574838638305664,22.944186210632324,25.461509704589844,60.99653244018481,121.68199920654297,100.0,100.0,22.153385162353516,22.660283374786378,25.442989349365234,43.729607582092285,44.405094146728516,1.558082314622577,0.27453136444091797,4.1173882484436035,6.02078239608802,0.6830464815045785,,,,,,,,,,,,,,,326638,77.99081219437653,50.48631214141846,84.34364700317383,96.08602745056153,326637,77.99057342603912,50.41537536621094,82.68949127197266,96.99451049804688,865.1875099167228
fdjyp0,FDJYP-0-rectified_images,202506261731-0082,False,kept,1280,720,234,1052,126,638,80,0.8341470956802368,17.737727546691932,good,114.56365371122956,35.71082605049014,100.0,100.0,17.638444900512695,21.64115161895752,24.840639114379883,55.56458415985018,119.6386947631836,100.0,100.0,20.957067489624023,21.895660972595216,24.46700668334961,40.34200916290283,40.71787643432617,1.5125214127245334,0.31395912170410156,4.4973063468933105,6.707718902811736,0.6515780792680638,,,,,,,,,,,,,,,325057,77.61331945293398,54.82472793579102,88.24906921386719,100.90464141845703,325057,77.61331945293398,54.64942321777344,89.2548599243164,100.13247772216798,666.3283812813461
fdjyp3,FDJYP-3-rectified_images,202506281603-0001,True,kept,1280,720,234,1052,126,638,1045,0.6560329794883728,4.6622613906860355,good,116.01497093215585,37.98181703314185,100.0,100.0,20.41407585144043,25.660731506347656,29.79824447631836,49.719398307800205,106.86747741699219,100.0,100.0,17.90143585205078,19.749519634246827,28.79251480102539,36.83064746856689,37.689697265625,1.9779943644016762,0.1557779312133789,7.419980525970459,19.229924358190708,0.07277216849849709,2.082451119007939,19.612670003056234,25.29631150672372,22.238405409535453,19.612670003056234,418816,100.0,0.767689695713864,5.924797524449878,19.698626604523227,10.77871905562347,5.924797524449878,418816,100.0,332903,79.4866958282396,60.42054473876953,73.60076141357422,85.35648773193358,332903,79.4866958282396,59.690861206054684,73.85150909423828,85.7013606262207,656.4125386066735
fdjyp3,FDJYP-3-rectified_images,202506281603-0002,True,kept,1280,720,234,1052,126,638,1031,0.6052517294883728,5.52918815612793,good,114.5514091476798,37.49901382252574,100.0,100.0,17.440628051757812,18.340706062316894,28.708404541015625,56.993733215331986,82.97520446777344,100.0,100.0,15.212291717529297,16.88513813018799,28.2723445892334,35.3354793548584,36.205848693847656,1.544633622645585,0.1914234161376953,6.084333896636963,12.649707747555011,0.41215650743388454,2.8189565334400766,20.658714089242054,25.09526856662592,21.988892496943766,20.658714089242054,418816,100.0,1.4541250412787303,16.183717909535453,25.917109183985332,18.564238233496333,16.183717909535453,418816,100.0,338469,80.81568039425427,62.616954498291015,75.59808349609375,88.12592651367187,338469,80.81568039425427,62.280997314453124,75.83020782470703,87.97715484619141,659.7231803461909
fdjyp3,FDJYP-3-rectified_images,202506281603-0003,True,kept,1280,720,234,1052,126,638,1264,0.3822157084941864,1.7438313364982623,good,114.99244067817926,35.254741087555885,100.0,100.0,18.09133529663086,19.248906803131103,44.46372985839844,50.42021942138671,91.63713836669922,100.0,100.0,16.68280601501465,19.414947986602783,44.43662643432617,50.697380447387694,51.59437561035156,0.7031999377529239,0.18953704833984375,3.176602363586426,5.893518872249389,0.9867189408004122,1.048535231437106,4.037333817237164,23.419831143031786,8.078249159535453,4.037333817237164,418816,100.0,1.282324916480478,11.1500038202934,27.461701558679707,15.245119575183374,11.1500038202934,418816,100.0,309647,73.93389937347187,43.6229704284668,47.93678283691406,64.40377182006834,309647,73.93389937347187,43.38022354125977,47.97748947143555,64.16379608154297,638.0759021267295
fdjyp3,FDJYP-3-rectified_images,202506281604-0004,True,kept,1280,720,234,1052,126,638,1215,0.4587673544883728,1.9409070968627935,good,115.98008824512362,36.38316784054041,100.0,100.0,27.623001098632812,31.28653554916382,42.472843170166016,48.77512664794922,80.42878723144531,100.0,100.0,19.475446701049805,21.327180671691895,42.03741455078125,48.7959005355835,49.07274627685547,2.47888622383307,0.1336669921875,15.928695678710938,17.80734260391198,0.7578655821515496,2.376841185878607,18.59098028728606,26.3067791106357,22.326272157701712,18.59098028728606,418816,100.0,0.9328843508380258,7.318010773227384,20.3182304400978,13.122230287286063,7.318010773227384,418816,100.0,344858,82.341171301956,45.27264511108398,50.811262130737305,60.49082084655761,344858,82.341171301956,45.20680618286133,50.84843635559082,60.60124485015868,731.5274169668555
fdjyp3,FDJYP-3-rectified_images,202506281604-0005,True,kept,1280,720,234,1052,126,638,1086,0.4153374433517456,4.117953777313232,good,114.98545901849866,35.805616062134504,100.0,100.0,25.491247177124023,28.62708797454834,41.456939697265625,51.6624225616455,52.60994338989258,100.0,100.0,18.57044219970703,28.815011978149414,41.208621978759766,51.73975563049316,52.83195114135742,0.21634067033934418,0.14549636840820312,0.5601043701171875,0.28508939486552565,0.9974683758819715,0.7866673758230684,1.4560093215158925,26.927338019559905,2.151780256723716,1.4560093215158925,418816,100.0,0.8232103087017107,1.2246428025672373,31.994479676039123,2.2095621943765282,1.2246428025672373,418816,100.0,416916,99.54634015892421,42.71929721832275,53.19061470031738,76.82048606872547,416916,99.54634015892421,42.65676307678223,53.483028411865234,76.28611297607421,668.227159883827
fdjyp3,FDJYP-3-rectified_images,202506281604-0006,True,kept,1280,720,234,1052,126,638,1082,0.4729953408241272,4.78840317726135,good,115.8972978591919,37.04712586477399,100.0,100.0,19.712125778198242,25.35152950286865,35.38310241699219,43.22413635253906,43.77777099609375,100.0,100.0,10.645233154296875,25.454363059997558,35.214111328125,43.26899375915527,43.96759796142578,0.21390063490509112,0.1511526107788086,0.5262432098388672,0.3290227689486553,0.9962299929647762,0.6016647963577422,1.1396412744498776,11.559730287286063,1.6272062194376529,1.1396412744498776,418816,100.0,0.6698674209425021,1.0746962866748166,17.665275443154034,1.5995090922982884,1.0746962866748166,418816,100.0,415731,99.26339967909536,51.05690002441406,62.286048889160156,86.29923553466797,415731,99.26339967909536,51.0073429107666,62.583683013916016,86.10498199462893,751.8244567327201
fdjyp3,FDJYP-3-rectified_images,202506281604-0007,True,kept,1280,720,234,1052,126,638,737,0.5524088740348816,5.6789334297180165,good,115.85674621164799,36.34273074567318,100.0,100.0,39.80836486816406,41.54535083770752,56.64445495605469,70.81254997253416,72.49745178222656,100.0,100.0,40.105125427246094,41.4736888885498,56.73188018798828,71.21764907836913,73.42082214355469,0.21106811404264644,0.1312713623046875,0.5387029647827148,0.23876833740831296,0.9961705515844085,0.9540726597486906,1.174262683374083,35.77776398227384,3.0392821668704153,1.1979007487775062,418816,100.0,0.9842073120140359,1.1632793398533008,38.12700565403423,3.7851944529339856,1.1811869651589242,418816,100.0,418721,99.97731700794621,31.168597793579103,38.967525482177734,53.09843597412108,418721,99.97731700794621,30.992355728149413,38.90163803100586,53.18856582641601,676.6101778484881
fdjyp3,FDJYP-3-rectified_images,202506281605-0008,True,kept,1280,720,234,1052,126,638,1285,0.4220920205116272,1.630870246887208,good,113.8438219204545,36.53292125090957,100.0,100.0,39.50649642944336,41.86385269165039,53.403751373291016,62.910706138610834,88.54263305664062,100.0,100.0,33.38308334350586,37.44388275146484,53.35503387451172,62.791714668273926,63.6041145324707,0.3379383065298309,0.13600540161132812,0.4764528274536133,1.1592202781173593,0.9389726026103669,0.8723931333419017,1.34593711797066,27.025949342909534,1.8862698655256724,1.34593711797066,418816,100.0,0.8219734051499361,1.2807533618581908,28.251547218826406,2.0245167328850853,1.2817084352078238,418816,100.0,414163,98.88901092603912,35.11131423950195,41.29506301879883,52.55626792907715,414163,98.88901092603912,35.14657478332519,41.31378173828125,52.72996871948243,693.3729401789606
fdjyp3,FDJYP-3-rectified_images,202506281605-0009,True,kept,1280,720,234,1052,126,638,1288,0.3748643696308136,1.7282877326011654,good,114.29080413654447,36.095956806093454,100.0,100.0,18.109683990478516,19.63067274093628,44.15376281738281,50.445044326782224,123.58380126953125,100.0,100.0,18.537046432495117,19.44543914794922,44.066627502441406,50.04002647399902,51.02879333496094,1.7172505698169065,0.22274398803710938,11.346237182617188,10.185140968826406,0.8717749871057385,2.8865862396752924,14.644378438264058,24.95606662591687,16.28782090464548,14.644378438264058,418816,100.0,1.5760704313830671,13.294859795232275,30.058784764669927,16.1190116900978,13.294859795232275,418816,100.0,274476,65.5361781784841,43.78930854797363,47.65838813781738,65.81955909729004,274476,65.5361781784841,43.915971755981445,47.67053413391113,65.73334693908691,614.1302990727127
fdjyp3,FDJYP-3-rectified_images,202506281605-0010,True,kept,1280,720,234,1052,126,638,1096,0.8161349892616272,4.842719316482544,good,115.36393221467733,35.543117206543684,100.0,100.0,30.974138259887695,31.74257860183716,43.52211380004883,57.64077396392822,58.15508270263672,100.0,100.0,30.707130432128906,31.85319814682007,43.44047546386719,57.562228965759275,58.13988494873047,0.1809365772129854,0.11571121215820312,0.42236328125,0.4359909841075794,0.9982300254672755,0.6894255376359434,1.368858878361858,20.80531784841076,17.553054324572127,1.368858878361858,418816,100.0,0.7273222979358546,1.2318058526894866,21.71526398227384,15.098515816014672,1.2318058526894866,418816,100.0,418762,99.98710650977995,38.28907962799072,50.728315353393555,69.49590133666992,418762,99.98710650977995,38.34446643829346,50.818115234375,69.27403259277344,762.8243821673095
